-38,-6,-23,25600,174951407
-37,-6,-23,25088,174952659
-31,-5,-28,25600,174953911
-37,-10,-21,25088,174955163
-29,-12,-19,25600,174956415
-29,-8,-25,25600,174957667
-31,-7,-27,25600,174958922
-30,-5,-27,25600,174960177
-37,-3,-18,25600,174961432
-30,-5,-29,25600,174962687
-36,-8,-24,25088,174963942
-38,-9,-18,25088,174965197
-38,-10,-17,25600,174966452
-35,-8,-23,25088,174967707
-37,-8,-30,25088,174968963
-36,-11,-29,25088,174970219
-42,-9,-13,25600,174971475
-34,-10,-38,25600,174972731
-34,-9,-29,25600,174973987
-33,-8,-21,25600,174975243
-31,-8,-24,25600,174976499
-33,-9,-25,25600,174977755
-29,-9,-26,25088,174979001
-30,-8,-26,25600,174980251
-39,-6,-17,25088,174981501
-34,-11,-25,25088,174982751
-38,-10,-13,25088,174984001
-38,-8,-16,25088,174985251
-38,-10,-18,25600,174986515
-38,-7,-18,25088,174987779
-38,-9,-25,25600,174989043
-35,-10,-19,25088,174990307
-36,-10,-12,25088,174991571
-37,-10,-30,25088,174992835
-36,-9,-28,25600,174994099
-40,-6,-20,25600,174995363
-37,-4,-21,25600,174996627
-31,-8,-21,25088,174997891
-31,-9,-21,25088,174999153
-34,-7,-23,25088,175000415
-37,-9,-18,25088,175001677
-32,-5,-32,25600,175002939
-36,-8,-19,25088,175004201
-40,-9,-23,25600,175005463
-36,-13,-28,25088,175006725
-41,-8,-24,25088,175007987
-37,-8,-23,25088,175009249
-36,-9,-29,25088,175010511
-40,-8,-25,25600,175011773
-35,-10,-35,25088,175013036
-36,-8,-21,25088,175014299
-40,-6,-12,25088,175015562
-35,-9,-34,25088,175016825
-31,-10,-31,25600,175018088
-33,-11,-13,25600,175019335
-29,-11,-23,25088,175020598
-41,-7,-18,25088,175021861
-36,-10,-24,25088,175023124
-39,-7,-10,25600,175024387
-39,-10,-11,25600,175025650
-38,-7,-15,25600,175026913
-39,-11,-19,25600,175028176
-36,-11,-22,25088,175029436
-37,-7,-23,25088,175030696
-42,-10,-19,25088,175031956
