-261,-27,-2017,25600,174660552
-262,-27,-2017,25088,174661792
-264,-29,-2020,25088,174663036
-261,-25,-2014,25600,174664280
-260,-27,-2014,25088,174665524
-263,-29,-2015,25088,174666768
-262,-26,-2015,25088,174668012
-263,-24,-2018,25600,174669259
-262,-24,-2015,25088,174670506
-263,-26,-2012,25088,174671753
-264,-26,-2011,25600,174673000
-266,-23,-2017,25088,174674247
-263,-22,-2019,25600,174675494
-262,-23,-2017,25088,174676741
-263,-24,-2011,25600,174677988
-260,-23,-2017,25600,174679237
-261,-24,-2016,25088,174680486
-264,-20,-2017,25088,174681735
-260,-27,-2018,25088,174682984
-265,-27,-2018,25088,174684233
-267,-27,-2017,25088,174685482
-264,-26,-2018,25088,174686731
-264,-26,-2019,25088,174687980
-261,-31,-2014,25088,174689221
-262,-29,-2015,25600,174690462
-266,-29,-2017,25088,174691703
-266,-30,-2019,25600,174692944
-261,-31,-2019,25088,174694185
-264,-28,-2014,25088,174695426
-263,-28,-2016,25600,174696676
-261,-30,-2014,25600,174697926
-265,-27,-2017,25088,174699175
-268,-26,-2020,25600,174700424
-264,-28,-2017,25088,174701673
-264,-24,-2019,25088,174702926
-261,-24,-2018,25600,174704179
-258,-26,-2018,25088,174705432
-261,-31,-2019,25088,174706685
-263,-29,-2020,25088,174707938
-259,-28,-2020,25600,174709192
-259,-27,-2018,25088,174710446
-258,-29,-2016,25088,174711700
-264,-27,-2009,25600,174712954
-261,-25,-2013,25600,174714208
-263,-23,-2016,25088,174715462
-262,-25,-2018,25600,174716716
-268,-25,-2023,25088,174717970
-264,-26,-2018,25088,174719225
-265,-25,-2021,25088,174720480
-266,-28,-2019,25088,174721735
-263,-28,-2013,25088,174722990
-260,-27,-2015,25088,174724245
-260,-30,-2020,25600,174725500
-262,-28,-2020,25600,174726755
-262,-28,-2021,25088,174728010
-259,-25,-2019,25088,174729254
-260,-22,-2016,25088,174730500
-260,-27,-2017,25600,174731746
-267,-27,-2016,25600,174732992
-263,-23,-2016,25600,174734238
-265,-26,-2018,25600,174735484
-265,-26,-2013,25088,174736742
-265,-28,-2015,25088,174738000
-266,-26,-2013,25088,174739259
-266,-33,-2016,25088,174740518
-264,-33,-2017,25088,174741777
-264,-29,-2012,25088,174743036
-265,-32,-2013,25600,174744295
-261,-29,-2011,25600,174745554
-260,-26,-2015,25088,174746813
-261,-28,-2015,25600,174748072
-264,-27,-2016,25600,174749329
-264,-27,-2015,25600,174750586
-268,-25,-2009,25088,174751843
-268,-24,-2013,25088,174753100
-265,-24,-2017,25600,174754357
-261,-29,-2014,25600,174755614
-261,-27,-2013,25088,174756871
-258,-25,-2016,25600,174758128
-256,-27,-2017,25600,174759384
-261,-28,-2015,25088,174760640
-261,-23,-2016,25088,174761896
-260,-21,-2016,25088,174763154
